name,price,date,time,change,open,high,low,volume
"PEPPER",26.38,"6/11/2007","12:11pm",-0.14,26.5,26.53,26.31,9435387
"SOAP",63.01,"6/11/2007","12:11pm",-0.06,62.8,63.12,62.75,2550946
"TEA",40.13,"6/11/2007","12:11pm",-0.13,40.2,40.25,39.89,5619200
"TISSUES",69.89,"6/11/2007","12:11pm",-0.34,69.85,70.2,69.51,893500
"TOMATOES",43.31,"6/11/2007","12:11pm",0.24,42.95,43.34,42.89,3525820
"TOWEL",49.86,"6/11/2007","12:11pm",-0.22,49.9,50.0,49.55,4320433
"YOGURT",83.38,"6/11/2007","12:11pm",0.7,82.68,83.48,82.35,5384300
"ALMOND",39.51,"6/11/2007","12:15pm",-0.15,39.67,40.18,39.43,1707780
"BREAD",71.68,"6/11/2007","12:16pm",0.15,71.29,71.7,71.15,1797642
"APPLES",62.98,"6/11/2007","12:15pm",-0.06,62.79,63.19,62.42,1919830
"BANANA",97.81,"6/11/2007","12:16pm",-0.38,98.25,98.79,97.74,1189800
"BUNS",53.51,"6/11/2007","12:15pm",0.18,53.2,53.65,52.81,4582294
"BUTTER",78.87,"6/11/2007","12:16pm",0.35,78.32,78.99,78.06,1321852
"CHEESE",50.69,"6/11/2007","12:16pm",-0.44,51.13,51.21,50.59,1790800
"CHERRIES",34.21,"6/11/2007","12:16pm",0.01,34.28,34.44,34.12,2586450
"CHIPS",37.4,"6/11/2007","12:16pm",0.08,37.07,37.49,37.05,10295201
"COCONUT",31.27,"6/11/2007","12:16pm",0.27,31.0,31.62,30.9,6373201
"COFFEE",37.751999999999995,"6/11/2007","12:16pm",-0.198,37.78,37.83,37.62,4072169
"CELL",57.0,"6/11/2007","12:16pm",-0.38,57.25,57.4,56.91,1683042
"COOKIES",46.06,"6/11/2007","12:15pm",0.36,45.8,46.29,45.46,4225556
"DEODRANT",103.54,"6/11/2007","12:16pm",0.47,102.87,103.71,102.5,2128600
"EGGS",21.98,"6/11/2007","12:21pm",0.15,21.7,22.02,21.69,19143976
"FRESHNER",62.57,"6/11/2007","12:16pm",0.44,62.89,62.89,62.15,3439222
"GRAPES",50.59,"6/11/2007","12:16pm",0.18,50.41,50.62,50.05,3372000
"MILK",51.5418,"6/11/2007","12:16pm",-0.1282,51.67,51.82,51.32,5475442
"MINT",51.44,"6/11/2007","12:16pm",0.03,51.47,51.62,50.98,2321914
"OIL",85.34,"6/11/2007","12:16pm",-0.6,85.94,85.98,85.32,985300
"MAT",70.31,"6/11/2007","12:15pm",0.01,70.25,70.5,69.76,4067257
"ONIONS",50.74,"6/11/2007","12:16pm",0.6,50.3,50.87,50.04,4655400
"PASTE",30.1,"6/11/2007","12:21pm",0.05,30.05,30.25,29.93,19617530
"PEPPER",26.38,"6/11/2007","12:16pm",-0.14,26.5,26.53,26.31,9916032
"SOAP",62.99,"6/11/2007","12:16pm",-0.08,62.8,63.12,62.75,2626746
"TEA",40.1,"6/11/2007","12:16pm",-0.16,40.2,40.25,39.89,5730400
"TISSUES",69.89,"6/11/2007","12:15pm",-0.34,69.85,70.2,69.51,919000
"TOMATOES",43.251999999999995,"6/11/2007","12:16pm",0.182,42.95,43.34,42.89,3563720
"TOWEL",49.882,"6/11/2007","12:16pm",-0.198,49.9,50.0,49.55,4432033
"YOGURT",83.37,"6/11/2007","12:16pm",0.69,82.68,83.48,82.35,5492200
"ALMOND",39.48,"6/11/2007","12:21pm",-0.18,39.67,40.18,39.43,1815880
"BREAD",71.71,"6/11/2007","12:21pm",0.18,71.29,71.71,71.15,1835142
"APPLES",62.92,"6/11/2007","12:20pm",-0.12,62.79,63.19,62.42,1934230
"BANANA",97.79,"6/11/2007","12:21pm",-0.4,98.25,98.79,97.74,1228800
"BUNS",53.53,"6/11/2007","12:21pm",0.2,53.2,53.65,52.81,4665694
"BUTTER",78.84,"6/11/2007","12:20pm",0.32,78.32,78.99,78.06,1332852
"CHEESE",50.69,"6/11/2007","12:21pm",-0.44,51.13,51.21,50.59,1803100
"CHERRIES",34.21,"6/11/2007","12:21pm",0.01,34.28,34.44,34.12,2632250
"CHIPS",37.41,"6/11/2007","12:21pm",0.09,37.07,37.49,37.05,10406001
"COCONUT",31.29,"6/11/2007","12:21pm",0.29,31.0,31.62,30.9,6432201
"COFFEE",37.75,"6/11/2007","12:20pm",-0.2,37.78,37.83,37.62,5032769
"CELL",56.98,"6/11/2007","12:20pm",-0.4,57.25,57.4,56.91,1693442
"COOKIES",46.03,"6/11/2007","12:21pm",0.33,45.8,46.29,45.46,4304056
"DEODRANT",103.56,"6/11/2007","12:20pm",0.49,102.87,103.71,102.5,2151600
"EGGS",21.963,"6/11/2007","12:26pm",0.133,21.7,22.02,21.69,19623448
"FRESHNER",62.56,"6/11/2007","12:21pm",0.43,62.89,62.89,62.15,3517522
"GRAPES",50.58,"6/11/2007","12:21pm",0.17,50.41,50.62,50.05,3435300
"MILK",51.52,"6/11/2007","12:21pm",-0.15,51.67,51.82,51.32,5546242
"MINT",51.4,"6/11/2007","12:20pm",-0.01,51.47,51.62,50.98,2357014
"OIL",85.33,"6/11/2007","12:20pm",-0.61,85.94,85.98,85.32,996200
"MAT",70.27,"6/11/2007","12:21pm",-0.03,70.25,70.5,69.76,4106257
"ONIONS",50.72,"6/11/2007","12:21pm",0.58,50.3,50.87,50.04,4713700
"PASTE",30.12,"6/11/2007","12:26pm",0.07,30.05,30.25,29.93,19901670
"PEPPER",26.37,"6/11/2007","12:21pm",-0.15,26.5,26.53,26.31,10036232
"SOAP",63.01,"6/11/2007","12:20pm",-0.06,62.8,63.12,62.75,2656246
"TEA",40.09,"6/11/2007","12:21pm",-0.17,40.2,40.25,39.89,5849000
"TISSUES",69.8,"6/11/2007","12:20pm",-0.43,69.85,70.2,69.51,935600
"TOMATOES",43.24,"6/11/2007","12:20pm",0.17,42.95,43.34,42.89,3608620
"TOWEL",49.87,"6/11/2007","12:21pm",-0.21,49.9,50.0,49.55,4485833
"YOGURT",83.39,"6/11/2007","12:21pm",0.71,82.68,83.48,82.35,5559000
"ALMOND",39.49,"6/11/2007","12:26pm",-0.17,39.67,40.18,39.43,1856980
"BREAD",71.73,"6/11/2007","12:26pm",0.2,71.29,71.74,71.15,1875942
"APPLES",62.9,"6/11/2007","12:26pm",-0.14,62.79,63.19,62.42,1944730
"BANANA",97.75,"6/11/2007","12:26pm",-0.44,98.25,98.79,97.74,1241700
"BUNS",53.55,"6/11/2007","12:26pm",0.22,53.2,53.65,52.81,4736994
"BUTTER",78.87,"6/11/2007","12:25pm",0.35,78.32,78.99,78.06,1347152
"CHEESE",50.7,"6/11/2007","12:26pm",-0.43,51.13,51.21,50.59,1812800
"CHERRIES",34.2,"6/11/2007","12:26pm",0.0,34.28,34.44,34.12,2667150
"CHIPS",37.41,"6/11/2007","12:26pm",0.09,37.07,37.49,37.05,10594701
"COCONUT",31.27,"6/11/2007","12:26pm",0.27,31.0,31.62,30.9,6554401
"COFFEE",37.73,"6/11/2007","12:26pm",-0.22,37.78,37.83,37.62,5061669
"CELL",56.96,"6/11/2007","12:26pm",-0.42,57.25,57.4,56.91,1723242
"COOKIES",46.02,"6/11/2007","12:26pm",0.32,45.8,46.29,45.46,4379056
"DEODRANT",103.64,"6/11/2007","12:26pm",0.57,102.87,103.71,102.5,2198300
"EGGS",21.97,"6/11/2007","12:31pm",0.14,21.7,22.02,21.69,19931936
"FRESHNER",62.6,"6/11/2007","12:26pm",0.47,62.89,62.89,62.15,3566938
"GRAPES",50.61,"6/11/2007","12:26pm",0.2,50.41,50.62,50.05,3481000
"MILK",51.55,"6/11/2007","12:26pm",-0.12,51.67,51.82,51.32,5589842
"MINT",51.37,"6/11/2007","12:26pm",-0.04,51.47,51.62,50.98,2377914
"OIL",85.33,"6/11/2007","12:25pm",-0.61,85.94,85.98,85.32,1000600
"MAT",70.23,"6/11/2007","12:26pm",-0.07,70.25,70.5,69.76,4146657
"ONIONS",50.79,"6/11/2007","12:26pm",0.65,50.3,50.87,50.04,4803500
"PASTE",30.145,"6/11/2007","12:31pm",0.095,30.05,30.25,29.93,20108456
"PEPPER",26.38,"6/11/2007","12:26pm",-0.14,26.5,26.53,26.31,10177632
"SOAP",62.98,"6/11/2007","12:26pm",-0.09,62.8,63.12,62.75,2697146
"TEA",40.12,"6/11/2007","12:26pm",-0.14,40.2,40.25,39.89,5959900
"TISSUES",69.8,"6/11/2007","12:26pm",-0.43,69.85,70.2,69.51,946900
"TOMATOES",43.23,"6/11/2007","12:26pm",0.16,42.95,43.34,42.89,3648320
"TOWEL",49.9,"6/11/2007","12:26pm",-0.18,49.9,50.0,49.55,4562633
"YOGURT",83.43,"6/11/2007","12:26pm",0.75,82.68,83.48,82.35,5652500
"ALMOND",39.5,"6/11/2007","12:30pm",-0.16,39.67,40.18,39.43,1898080
"BREAD",71.74,"6/11/2007","12:31pm",0.21,71.29,71.74,71.15,1905942
"APPLES",62.9008,"6/11/2007","12:31pm",-0.1392,62.79,63.19,62.42,1968730
"BANANA",97.67,"6/11/2007","12:30pm",-0.52,98.25,98.79,97.63,1294900
"BUNS",53.57,"6/11/2007","12:31pm",0.24,53.2,53.65,52.81,4767094
"BUTTER",78.89,"6/11/2007","12:31pm",0.37,78.32,78.99,78.06,1360152
"CHEESE",50.73,"6/11/2007","12:31pm",-0.4,51.13,51.21,50.59,1833000
"CHERRIES",34.195,"6/11/2007","12:31pm",-0.005,34.28,34.44,34.12,2687550
"CHIPS",37.41,"6/11/2007","12:31pm",0.09,37.07,37.49,37.05,10633601
"COCONUT",31.25,"6/11/2007","12:31pm",0.25,31.0,31.62,30.9,6609301
"COFFEE",37.74,"6/11/2007","12:30pm",-0.21,37.78,37.83,37.62,5089969
"CELL",56.95,"6/11/2007","12:31pm",-0.43,57.25,57.4,56.91,1741042
"COOKIES",46.02,"6/11/2007","12:30pm",0.32,45.8,46.29,45.46,4453056
"DEODRANT",103.67,"6/11/2007","12:31pm",0.6,102.87,103.71,102.5,2226700
"EGGS",21.96,"6/11/2007","12:36pm",0.13,21.7,22.02,21.69,20005174
"FRESHNER",62.6,"6/11/2007","12:31pm",0.47,62.89,62.89,62.15,3584438
"GRAPES",50.6,"6/11/2007","12:31pm",0.19,50.41,50.62,50.05,3513000
"MILK",51.56,"6/11/2007","12:30pm",-0.11,51.67,51.82,51.32,5620842
"MINT",51.34,"6/11/2007","12:31pm",-0.07,51.47,51.62,50.98,2442514
"OIL",85.28,"6/11/2007","12:30pm",-0.66,85.94,85.98,85.28,1017900
"MAT",70.24,"6/11/2007","12:30pm",-0.06,70.25,70.5,69.76,4185257
"ONIONS",50.84,"6/11/2007","12:31pm",0.7,50.3,50.87,50.04,4848100
"PASTE",30.14,"6/11/2007","12:36pm",0.09,30.05,30.25,29.93,20198736
"PEPPER",26.39,"6/11/2007","12:31pm",-0.13,26.5,26.53,26.31,10293432
"SOAP",63.0,"6/11/2007","12:31pm",-0.07,62.8,63.12,62.75,2745846
"TEA",40.07,"6/11/2007","12:31pm",-0.19,40.2,40.25,39.89,6112900
"TISSUES",69.81,"6/11/2007","12:31pm",-0.42,69.85,70.2,69.51,958400
"TOMATOES",43.27,"6/11/2007","12:31pm",0.2,42.95,43.34,42.89,3693720
"TOWEL",49.92,"6/11/2007","12:31pm",-0.16,49.9,50.0,49.55,4676833
"YOGURT",83.46,"6/11/2007","12:31pm",0.78,82.68,83.48,82.35,5711300
"ALMOND",39.47,"6/11/2007","12:35pm",-0.19,39.67,40.18,39.43,1938380
"BREAD",71.705,"6/11/2007","12:35pm",0.175,71.29,71.76,71.15,1958142
"APPLES",62.91,"6/11/2007","12:36pm",-0.13,62.79,63.19,62.42,1982630
"BANANA",97.65,"6/11/2007","12:35pm",-0.54,98.25,98.79,97.61,1324100
"BUNS",53.56,"6/11/2007","12:36pm",0.23,53.2,53.65,52.81,4843994
"BUTTER",78.82,"6/11/2007","12:36pm",0.3,78.32,78.99,78.06,1381852
"CHEESE",50.7,"6/11/2007","12:36pm",-0.43,51.13,51.21,50.59,1854300
"CHERRIES",34.19,"6/11/2007","12:36pm",-0.01,34.28,34.44,34.12,2871150
"CHIPS",37.41,"6/11/2007","12:36pm",0.09,37.07,37.49,37.05,10703601
"COCONUT",31.28,"6/11/2007","12:36pm",0.28,31.0,31.62,30.9,6667301
"COFFEE",37.74,"6/11/2007","12:35pm",-0.21,37.78,37.83,37.62,5127869
"CELL",56.93,"6/11/2007","12:36pm",-0.45,57.25,57.4,56.91,1772242
"COOKIES",46.01,"6/11/2007","12:35pm",0.31,45.8,46.29,45.46,4478756
"DEODRANT",103.7,"6/11/2007","12:36pm",0.63,102.87,103.73,102.5,2253600
"EGGS",21.96,"6/11/2007","12:41pm",0.13,21.7,22.02,21.69,20062818
"FRESHNER",62.59,"6/11/2007","12:36pm",0.46,62.89,62.89,62.15,3609538
"GRAPES",50.6,"6/11/2007","12:36pm",0.19,50.41,50.62,50.05,3631000
"MILK",51.58,"6/11/2007","12:36pm",-0.09,51.67,51.82,51.32,5643442
"MINT",51.37,"6/11/2007","12:36pm",-0.04,51.47,51.62,50.98,2479114
"OIL",85.34,"6/11/2007","12:36pm",-0.6,85.94,85.98,85.28,1032100
"MAT",70.32,"6/11/2007","12:36pm",0.02,70.25,70.5,69.76,4255057
"ONIONS",50.9,"6/11/2007","12:36pm",0.76,50.3,50.91,50.04,4953900
"PASTE",30.13,"6/11/2007","12:41pm",0.08,30.05,30.25,29.93,20258588
"PEPPER",26.41,"6/11/2007","12:36pm",-0.11,26.5,26.53,26.31,10510182
"SOAP",63.03,"6/11/2007","12:36pm",-0.04,62.8,63.12,62.75,2776446
"TEA",40.08,"6/11/2007","12:36pm",-0.18,40.2,40.25,39.89,6259175
"TISSUES",69.81,"6/11/2007","12:35pm",-0.42,69.85,70.2,69.51,964300
"TOMATOES",43.28,"6/11/2007","12:36pm",0.21,42.95,43.34,42.89,3720320
"TOWEL",49.94,"6/11/2007","12:36pm",-0.14,49.9,50.0,49.55,4837533
"YOGURT",83.45,"6/11/2007","12:36pm",0.77,82.68,83.5,82.35,5799000
"ALMOND",39.48,"6/11/2007","12:41pm",-0.18,39.67,40.18,39.43,1988580
"BREAD",71.7,"6/11/2007","12:40pm",0.17,71.29,71.76,71.15,2020642
"APPLES",62.91,"6/11/2007","12:41pm",-0.13,62.79,63.19,62.42,1993830
"BANANA",97.73,"6/11/2007","12:40pm",-0.46,98.25,98.79,97.59,1344400
"BUNS",53.52,"6/11/2007","12:41pm",0.19,53.2,53.65,52.81,5118094
"BUTTER",78.88,"6/11/2007","12:41pm",0.36,78.32,78.99,78.06,1400252
"CHEESE",50.73,"6/11/2007","12:41pm",-0.4,51.13,51.21,50.59,1866700
"CHERRIES",34.181,"6/11/2007","12:41pm",-0.019,34.28,34.44,34.12,2913850
"CHIPS",37.42,"6/11/2007","12:41pm",0.1,37.07,37.49,37.05,10856501
"COCONUT",31.32,"6/11/2007","12:41pm",0.32,31.0,31.62,30.9,6784901
"COFFEE",37.75,"6/11/2007","12:41pm",-0.2,37.78,37.83,37.62,5186969
"CELL",56.96,"6/11/2007","12:41pm",-0.42,57.25,57.4,56.91,1802642
"COOKIES",46.01,"6/11/2007","12:41pm",0.31,45.8,46.29,45.46,4507656
"DEODRANT",103.74,"6/11/2007","12:40pm",0.67,102.87,103.76,102.5,2288300
"EGGS",21.96,"6/11/2007","12:46pm",0.13,21.7,22.02,21.69,20169300
"FRESHNER",62.62,"6/11/2007","12:41pm",0.49,62.89,62.89,62.15,3651538
"GRAPES",50.55,"6/11/2007","12:41pm",0.14,50.41,50.62,50.05,3814700
"MILK",51.56,"6/11/2007","12:40pm",-0.11,51.67,51.82,51.32,5678742
"MINT",51.4,"6/11/2007","12:41pm",-0.01,51.47,51.62,50.98,2510514
"OIL",85.33,"6/11/2007","12:40pm",-0.61,85.94,85.98,85.28,1043700
"MAT",70.35,"6/11/2007","12:41pm",0.05,70.25,70.5,69.76,4300857
"ONIONS",51.06,"6/11/2007","12:41pm",0.92,50.3,51.07,50.04,5195700
"PASTE",30.13,"6/11/2007","12:46pm",0.08,30.05,30.25,29.93,20422172
"PEPPER",26.41,"6/11/2007","12:41pm",-0.11,26.5,26.53,26.31,10595782
"SOAP",63.05,"6/11/2007","12:41pm",-0.02,62.8,63.12,62.75,2806346
"TEA",40.06,"6/11/2007","12:41pm",-0.2,40.2,40.25,39.89,6338875
"TISSUES",69.81,"6/11/2007","12:41pm",-0.42,69.85,70.2,69.51,968100
"TOMATOES",43.28,"6/11/2007","12:41pm",0.21,42.95,43.34,42.89,3802620
"TOWEL",49.92,"6/11/2007","12:41pm",-0.16,49.9,50.0,49.55,4964533
"YOGURT",83.55,"6/11/2007","12:41pm",0.87,82.68,83.57,82.35,5902800
"ALMOND",39.48,"6/11/2007","12:46pm",-0.18,39.67,40.18,39.43,2011580
"BREAD",71.68,"6/11/2007","12:45pm",0.15,71.29,71.76,71.15,2066242
"APPLES",62.93,"6/11/2007","12:46pm",-0.11,62.79,63.19,62.42,2001530
"BANANA",97.68,"6/11/2007","12:46pm",-0.51,98.25,98.79,97.59,1387800
"BUNS",53.54,"6/11/2007","12:46pm",0.21,53.2,53.65,52.81,5168294
"BUTTER",78.87,"6/11/2007","12:46pm",0.35,78.32,78.99,78.06,1416552
"CHEESE",50.7,"6/11/2007","12:46pm",-0.43,51.13,51.21,50.59,1884900
"CHERRIES",34.2,"6/11/2007","12:46pm",0.0,34.28,34.44,34.12,2958150
"CHIPS",37.4,"6/11/2007","12:46pm",0.08,37.07,37.49,37.05,10931901
"COCONUT",31.29,"6/11/2007","12:46pm",0.29,31.0,31.62,30.9,6930401
"COFFEE",37.75,"6/11/2007","12:46pm",-0.2,37.78,37.83,37.62,5233269
"CELL",56.99,"6/11/2007","12:46pm",-0.39,57.25,57.4,56.91,1827642
"COOKIES",46.01,"6/11/2007","12:46pm",0.31,45.8,46.29,45.46,4557656
"DEODRANT",103.75,"6/11/2007","12:46pm",0.68,102.87,103.78,102.5,2310700
"EGGS",22.0,"6/11/2007","12:51pm",0.17,21.7,22.02,21.69,20568860
"FRESHNER",62.59,"6/11/2007","12:46pm",0.46,62.89,62.89,62.15,3702738
"GRAPES",50.57,"6/11/2007","12:46pm",0.16,50.41,50.62,50.05,3902300
"MILK",51.58,"6/11/2007","12:46pm",-0.09,51.67,51.82,51.32,5707242
"MINT",51.44,"6/11/2007","12:46pm",0.03,51.47,51.62,50.98,2534014
"OIL",85.33,"6/11/2007","12:45pm",-0.61,85.94,85.98,85.28,1051300
"MAT",70.32,"6/11/2007","12:46pm",0.02,70.25,70.5,69.76,4330057
"ONIONS",50.97,"6/11/2007","12:46pm",0.83,50.3,51.07,50.04,5430200
"PASTE",30.13,"6/11/2007","12:51pm",0.08,30.05,30.25,29.93,20730214
"PEPPER",26.43,"6/11/2007","12:46pm",-0.09,26.5,26.53,26.31,10698282
"SOAP",63.05,"6/11/2007","12:46pm",-0.02,62.8,63.12,62.75,2909046
"TEA",40.06,"6/11/2007","12:46pm",-0.2,40.2,40.25,39.89,6387575
"TISSUES",69.81,"6/11/2007","12:46pm",-0.42,69.85,70.2,69.51,976200
"TOMATOES",43.28,"6/11/2007","12:46pm",0.21,42.95,43.34,42.89,3826420
"TOWEL",49.95,"6/11/2007","12:46pm",-0.13,49.9,50.0,49.55,5329433
"YOGURT",83.58,"6/11/2007","12:46pm",0.9,82.68,83.59,82.35,5965700
"ALMOND",39.48,"6/11/2007","12:51pm",-0.18,39.67,40.18,39.43,2052980
"BREAD",71.67,"6/11/2007","12:51pm",0.14,71.29,71.76,71.15,2109942
"APPLES",62.9,"6/11/2007","12:50pm",-0.14,62.79,63.19,62.42,2024830
"BANANA",97.78,"6/11/2007","12:51pm",-0.41,98.25,98.79,97.59,1430600
"BUNS",53.56,"6/11/2007","12:51pm",0.23,53.2,53.65,52.81,5509594
"BUTTER",79.0,"6/11/2007","12:50pm",0.48,78.32,79.0,78.06,1448852
"CHEESE",50.71,"6/11/2007","12:51pm",-0.42,51.13,51.21,50.59,1916300
"CHERRIES",34.192,"6/11/2007","12:50pm",-0.008,34.28,34.44,34.12,3022750
"CHIPS",37.41,"6/11/2007","12:51pm",0.09,37.07,37.49,37.05,11159401
"COCONUT",31.38,"6/11/2007","12:51pm",0.38,31.0,31.62,30.9,7135301
"COFFEE",37.76,"6/11/2007","12:51pm",-0.19,37.78,37.83,37.62,5362369
"CELL",57.05,"6/11/2007","12:51pm",-0.33,57.25,57.4,56.91,1871542
"COOKIES",46.03,"6/11/2007","12:51pm",0.33,45.8,46.29,45.46,4684356
"DEODRANT",103.87,"6/11/2007","12:51pm",0.8,102.87,103.89,102.5,2362500
"EGGS",22.0,"6/11/2007","12:56pm",0.17,21.7,22.02,21.69,20977118
"FRESHNER",62.58,"6/11/2007","12:51pm",0.45,62.89,62.89,62.15,3790288
"GRAPES",50.6,"6/11/2007","12:51pm",0.19,50.41,50.63,50.05,3966000
"MILK",51.59,"6/11/2007","12:51pm",-0.08,51.67,51.82,51.32,5755942
"MINT",51.42,"6/11/2007","12:50pm",0.01,51.47,51.62,50.98,2580014
"OIL",85.36,"6/11/2007","12:50pm",-0.58,85.94,85.98,85.28,1063300
"MAT",70.37,"6/11/2007","12:51pm",0.07,70.25,70.5,69.76,4395657
"ONIONS",50.97,"6/11/2007","12:51pm",0.83,50.3,51.07,50.04,5527700
"PASTE",30.17,"6/11/2007","12:56pm",0.12,30.05,30.25,29.93,21243952
"PEPPER",26.43,"6/11/2007","12:51pm",-0.09,26.5,26.53,26.31,10870382
"SOAP",63.04,"6/11/2007","12:51pm",-0.03,62.8,63.12,62.75,3002346
"TEA",40.01,"6/11/2007","12:51pm",-0.25,40.2,40.25,39.89,6578675
"TISSUES",69.88,"6/11/2007","12:50pm",-0.35,69.85,70.2,69.51,986100
"TOMATOES",43.3,"6/11/2007","12:51pm",0.23,42.95,43.34,42.89,3880620
"TOWEL",49.9786,"6/11/2007","12:51pm",-0.1014,49.9,50.0,49.55,5399333
"YOGURT",83.67,"6/11/2007","12:51pm",0.99,82.68,83.67,82.35,6065100
"ALMOND",39.5,"6/11/2007","12:56pm",-0.16,39.67,40.18,39.43,2111680
"BREAD",71.68,"6/11/2007","12:56pm",0.15,71.29,71.76,71.15,2166942
"APPLES",63.0,"6/11/2007","12:56pm",-0.04,62.79,63.19,62.42,2038530
"BANANA",97.71,"6/11/2007","12:56pm",-0.48,98.25,98.79,97.59,1475700
"BUNS",53.5614,"6/11/2007","12:56pm",0.2314,53.2,53.65,52.81,5665694
"BUTTER",79.14,"6/11/2007","12:56pm",0.62,78.32,79.14,78.06,1510252
"CHEESE",50.79,"6/11/2007","12:56pm",-0.34,51.13,51.21,50.59,1934600
"CHERRIES",34.2,"6/11/2007","12:56pm",0.0,34.28,34.44,34.12,3112050
"CHIPS",37.47,"6/11/2007","12:56pm",0.15,37.07,37.49,37.05,11425501
"COCONUT",31.37,"6/11/2007","12:56pm",0.37,31.0,31.62,30.9,7225026
"COFFEE",37.77,"6/11/2007","12:56pm",-0.18,37.78,37.83,37.62,5433169
"CELL",57.11,"6/11/2007","12:56pm",-0.27,57.25,57.4,56.91,1911042
"COOKIES",46.07,"6/11/2007","12:55pm",0.37,45.8,46.29,45.46,4729356
"DEODRANT",103.97,"6/11/2007","12:56pm",0.9,102.87,104.0,102.5,2444600
"EGGS",22.0,"6/11/2007","1:01pm",0.17,21.7,22.02,21.69,21559788
"FRESHNER",62.59,"6/11/2007","12:56pm",0.46,62.89,62.89,62.15,3837538
"GRAPES",50.65,"6/11/2007","12:56pm",0.24,50.41,50.65,50.05,4042900
"MILK",51.67,"6/11/2007","12:56pm",0.0,51.67,51.82,51.32,5793842
"MINT",51.44,"6/11/2007","12:56pm",0.03,51.47,51.62,50.98,2635114
"OIL",85.46,"6/11/2007","12:55pm",-0.48,85.94,85.98,85.28,1082400
"MAT",70.35,"6/11/2007","12:56pm",0.05,70.25,70.5,69.76,4427157
"ONIONS",50.96,"6/11/2007","12:56pm",0.82,50.3,51.07,50.04,5634400
"PASTE",30.14,"6/11/2007","1:01pm",0.09,30.05,30.25,29.93,21696948
"PEPPER",26.45,"6/11/2007","12:56pm",-0.07,26.5,26.53,26.31,11036032
"SOAP",63.08,"6/11/2007","12:56pm",0.01,62.8,63.12,62.75,3066446
"TEA",40.04,"6/11/2007","12:56pm",-0.22,40.2,40.25,39.89,6709275
"TISSUES",69.92,"6/11/2007","12:56pm",-0.31,69.85,70.2,69.51,1008800
"TOMATOES",43.32,"6/11/2007","12:56pm",0.25,42.95,43.34,42.89,3928820
"TOWEL",50.01,"6/11/2007","12:56pm",-0.07,49.9,50.04,49.55,5568433
"YOGURT",83.66,"6/11/2007","12:56pm",0.98,82.68,83.72,82.35,6158700
"ALMOND",39.51,"6/11/2007","1:01pm",-0.15,39.67,40.18,39.43,2207380
"BREAD",71.64,"6/11/2007","1:01pm",0.11,71.29,71.76,71.15,2223342
"APPLES",62.96,"6/11/2007","1:01pm",-0.08,62.79,63.19,62.42,2056230
"BANANA",97.65,"6/11/2007","1:01pm",-0.54,98.25,98.79,97.59,1502900
"BUNS",53.58,"6/11/2007","1:01pm",0.25,53.2,53.65,52.81,5805794
"BUTTER",79.07,"6/11/2007","1:00pm",0.55,78.32,79.14,78.06,1532652
"CHEESE",50.7784,"6/11/2007","1:01pm",-0.3516,51.13,51.21,50.59,1957300
"CHERRIES",34.2,"6/11/2007","1:01pm",0.0,34.28,34.44,34.12,3159250
"CHIPS",37.48,"6/11/2007","1:01pm",0.16,37.07,37.49,37.05,11769301
"COCONUT",31.34,"6/11/2007","1:01pm",0.34,31.0,31.62,30.9,7327251
"COFFEE",37.75,"6/11/2007","1:01pm",-0.2,37.78,37.83,37.62,5482469
"CELL",56.98,"6/11/2007","1:01pm",-0.4,57.25,57.4,56.91,1964142
"COOKIES",46.05,"6/11/2007","1:01pm",0.35,45.8,46.29,45.46,4778356
"DEODRANT",103.79,"6/11/2007","1:01pm",0.72,102.87,104.0,102.5,2477300
"EGGS",22.01,"6/11/2007","1:06pm",0.18,21.7,22.02,21.69,21974040
"FRESHNER",62.55,"6/11/2007","1:01pm",0.42,62.89,62.89,62.15,4653538
"GRAPES",50.64,"6/11/2007","1:01pm",0.23,50.41,50.66,50.05,4113700
"MILK",51.61,"6/11/2007","1:01pm",-0.06,51.67,51.82,51.32,5829142
"MINT",51.4,"6/11/2007","1:01pm",-0.01,51.47,51.62,50.98,2668014
"OIL",85.38,"6/11/2007","1:00pm",-0.56,85.94,85.98,85.28,1091500
"MAT",70.29,"6/11/2007","1:01pm",-0.01,70.25,70.5,69.76,4483057
"ONIONS",50.95,"6/11/2007","1:01pm",0.81,50.3,51.07,50.04,5728600
"PASTE",30.14,"6/11/2007","1:06pm",0.09,30.05,30.25,29.93,21878754
"PEPPER",26.44,"6/11/2007","1:01pm",-0.08,26.5,26.53,26.31,11232332
"SOAP",63.01,"6/11/2007","1:01pm",-0.06,62.8,63.12,62.75,3117846
"TEA",40.03,"6/11/2007","1:01pm",-0.23,40.2,40.25,39.89,6799375
"TISSUES",69.9,"6/11/2007","1:00pm",-0.33,69.85,70.2,69.51,1060200
"TOMATOES",43.25,"6/11/2007","1:01pm",0.18,42.95,43.34,42.89,4008920
"TOWEL",50.01,"6/11/2007","1:01pm",-0.07,49.9,50.04,49.55,5777993
"YOGURT",83.57,"6/11/2007","1:01pm",0.89,82.68,83.72,82.35,6284800
"ALMOND",39.52,"6/11/2007","1:06pm",-0.14,39.67,40.18,39.43,2284880
"BREAD",71.69,"6/11/2007","1:06pm",0.16,71.29,71.76,71.15,2274642
"APPLES",62.95,"6/11/2007","1:06pm",-0.09,62.79,63.19,62.42,2065330
